x,y,s1,s2,s3,s4,s5,s6,aftershock
350012.02908761695,3817225.878295721,-124.51091325312268,2573.7954927793458,-22075.544965978672,472.8515143236304,-4546.17750474666,-663.9071416843916,0.0
355012.02908761695,3817225.878295721,-514.0747022167841,4474.026923436121,-20174.987808152448,855.8848520514164,-4198.935591366846,-618.1679610382797,0.0
360012.02908761695,3817225.878295721,-1168.72302391198,5995.413477783427,-17559.00957433014,1170.6877046223765,-3724.0848572770847,-556.8567277083879,0.0
365012.02908761695,3817225.878295721,-1982.0715448110907,7012.425358524917,-14436.488714358507,1395.03627606513,-3156.3110096730275,-483.9506627211943,0.0
370012.02908761695,3817225.878295721,-2826.567688060795,7468.695650079195,-11058.469444765467,1517.9372674448268,-2537.27402939082,-404.1688675144457,0.0
375012.02908761695,3817225.878295721,-3578.9746112057487,7380.669105954596,-7678.03519711223,1540.3276451072904,-1909.5049969847528,-322.3669492544851,0.0
380012.02908761695,3817225.878295721,-4142.240258689897,6826.009840906573,-4514.325958906467,1473.498595063114,-1310.8270242689432,-242.9771062996412,0.0
385012.02908761695,3817225.878295721,-4458.4315383472585,5921.870873328147,-1728.5654548716664,1335.923204079092,-770.4257136080178,-169.5887071658658,0.0
390012.02908761695,3817225.878295721,-4511.147487740215,4800.175368864201,584.9183297121425,1149.4741529199914,-307.06261030253586,-104.71896020247333,0.0
395012.02908761695,3817225.878295721,-4319.28996492075,3586.2019041059234,2394.428035854064,935.951601859609,70.7142189158828,-49.774998667033486,0.0
400012.02908761695,3817225.878295721,-3925.956604196233,2384.119058836848,3717.9976615892647,714.5188741496596,362.93448753396177,-5.168632628827208,0.0
405012.02908761695,3817225.878295721,-3386.3244581805325,1270.2130400353649,4607.057875857946,500.2556399319853,575.8609756580958,29.474155743012112,0.0
410012.02908761695,3817225.878295721,-2757.301672236971,292.4760883087645,5130.789853805016,303.72238922810755,719.5598201418328,55.06862590931591,0.0
415012.02908761695,3817225.878295721,-2090.2846729360426,-525.6757008470324,5363.5674662923,131.26088540041815,805.80123585584,72.83817392983454,0.0
420012.02908761695,3817225.878295721,-1427.1541591616622,-1179.7533734975975,5376.301507100686,-14.284412148731484,846.48492664979,84.12181758468698,0.0
290012.02908761695,3822225.878295721,-6820.045016332785,-5834.722596853546,-4491.6809415130965,-1597.6256815921104,-1316.629220993723,-268.3111184663759,0.0
295012.02908761695,3822225.878295721,-6970.779990556808,-6740.916426783089,-6174.31739991388,-1769.044660452579,-1688.0127381970065,-325.54727967732697,0.0
300012.02908761695,3822225.878295721,-6934.170160128432,-7597.62466534407,-8190.912066129868,-1920.6894897908576,-2120.816090662683,-390.2576310287763,0.0
305012.02908761695,3822225.878295721,-6673.910117888238,-8326.919975703187,-10540.552841069164,-2036.7110049126543,-2612.066055067524,-461.5691350483288,0.0
310012.02908761695,3822225.878295721,-6167.0645225642,-8832.838772006955,-13189.053297972005,-2098.6728410602486,-3152.254327214177,-537.7218790028618,0.0
315012.02908761695,3822225.878295721,-5413.640550415838,-9007.59554933186,-16057.177335179344,-2087.027442286675,-3723.543942515601,-615.9070312355274,0.0
320012.02908761695,3822225.878295721,-4446.079309024801,-8743.784750254998,-19011.148636278627,-1983.586349451651,-4298.580513569061,-692.2119580234526,0.0
325012.02908761695,3822225.878295721,-3335.860019390936,-7952.951188932346,-21859.466051403127,-1774.9239905914594,-4840.5720525298575,-761.7447478781149,0.0
330012.02908761695,3822225.878295721,-2193.556581301505,-6588.862717411471,-24360.611221232328,-1456.2970804516235,-5305.300475811529,-818.9901760415069,0.0
335012.02908761695,3822225.878295721,-1158.915032492297,-4671.050870207225,-26245.45690068117,-1035.244279751848,-5645.499464442629,-858.4099346706925,0.0
340012.02908761695,3822225.878295721,-379.50852928824514,-2301.441650339456,-27254.92079764547,-533.700008170282,-5817.437717872889,-875.2230912147804,0.0
345012.02908761695,3822225.878295721,19.5442976376507,334.0880479800164,-27188.012559100185,12.542494314961528,-5788.712737484885,-866.2202546111276,0.0
350012.02908761695,3822225.878295721,-32.463673078774704,2985.0290357422195,-25949.377945119533,557.6708487087848,-5545.4763089502,-830.4231946423649,0.0
355012.02908761695,3822225.878295721,-528.7169878439154,5375.972559970884,-23581.477467657194,1052.6520633404714,-5096.909618050575,-769.3981157914917,0.0
360012.02908761695,3822225.878295721,-1380.2595024177094,7258.101390063613,-20268.822298057,1453.516474653569,-4475.330912943423,-687.1327108345921,0.0
365012.02908761695,3822225.878295721,-2433.6402873960687,8457.504960902006,-16309.282721650272,1728.9074947599274,-3731.428402596312,-589.4801122750811,0.0
370012.02908761695,3822225.878295721,-3505.962821128164,8905.257744327006,-12059.773949442117,1864.7974486102048,-2925.82206583318,-483.3153846410532,0.0
375012.02908761695,3822225.878295721,-4425.5823568979,8640.768471003557,-7872.479463256122,1865.2213606657124,-2119.2424957878607,-375.5923525840254,0.0
380012.02908761695,3822225.878295721,-5065.313958111558,7790.066288762468,-4040.0342571945607,1749.2425778703516,-1363.8859995036128,-272.4988138261276,0.0
385012.02908761695,3822225.878295721,-5359.492952644671,6529.080257995904,-762.5846882845032,1545.4979064226245,-697.8081572685018,-178.85698716350885,0.0
390012.02908761695,3822225.878295721,-5303.48989898836,5044.795324695119,1859.915055002036,1286.1097799157792,-142.9803088146794,-97.83536819877796,0.0
395012.02908761695,3822225.878295721,-4940.3158329512735,3504.474152796428,3815.1368644382655,1001.4920406055844,293.4985089777084,-30.95890527011345,0.0
400012.02908761695,3822225.878295721,-4341.485760207632,2037.6595171410208,5154.599312000067,716.8969849442913,616.1941387588156,21.65599340315816,0.0
405012.02908761695,3822225.878295721,-3588.499563538412,730.5506210941616,5967.485205314868,450.8419071257615,837.393202851081,60.942122773969366,0.0
410012.02908761695,3822225.878295721,-2758.7480020193752,-370.6490411725318,6358.049648890886,215.0616849124488,973.3918366124392,88.49390028707263,0.0
415012.02908761695,3822225.878295721,-1917.024692074143,-1251.5593474050902,6429.3255793093285,15.4323206124123,1041.5624601092352,106.22169205418837,0.0
420012.02908761695,3822225.878295721,-1112.0249177599374,-1920.0617536029151,6273.306980591417,-146.66497014796607,1058.3646116164612,116.08489635696324,0.0
425012.02908761695,3822225.878295721,-376.40517801996685,-2397.537184745336,5966.417601387617,-272.9313075819285,1038.2172516336466,119.91333423617964,0.0
290012.02908761695,3827225.878295721,-7849.794255575737,-6086.94706141278,-3925.2657789488144,-1807.1941206190468,-1320.0511202805474,-295.8130718763024,0.0
295012.02908761695,3827225.878295721,-8177.019089827645,-7229.112889777136,-5733.017917616998,-2039.3844128202609,-1747.1405055145551,-365.58598500054126,0.0
300012.02908761695,3827225.878295721,-8291.929964649988,-8364.253121413107,-7968.439001329888,-2256.700958824817,-2257.7744559223443,-446.07138792625295,0.0
305012.02908761695,3827225.878295721,-8136.567245260738,-9401.116875473004,-10653.814341790585,-2439.018246359853,-2852.3259121714905,-536.5604476090941,0.0
310012.02908761695,3827225.878295721,-7664.803744451978,-10218.967547154916,-13773.179994179396,-2561.464075183937,-3522.93333532971,-635.1221565337186,0.0
315012.02908761695,3827225.878295721,-6856.283247859181,-10672.465247258146,-17253.579410031714,-2595.9724035280256,-4250.39043400099,-738.2920435162339,0.0
320012.02908761695,3827225.878295721,-5732.177995189208,-10605.353370167211,-20947.01936672292,-2514.4340147720304,-5001.547311763613,-840.8954629398538,0.0
325012.02908761695,3827225.878295721,-4368.947542732568,-9874.956316695618,-24619.03735370382,-2293.5846031511887,-5728.300155931435,-936.136696182144,0.0
330012.02908761695,3827225.878295721,-2904.1333011528704,-8386.677838272588,-27951.82193098681,-1921.2000564814325,-6369.425391281417,-1016.066753546652,0.0
335012.02908761695,3827225.878295721,-1527.4288298648637,-6133.000200123709,-30569.969149314304,-1402.393405643282,-6856.309043454297,-1072.4779431984384,0.0
340012.02908761695,3827225.878295721,-452.42488372371406,-3225.8119191948776,-32092.86207932524,-764.0415525768395,-7122.7292354315805,-1098.1370723557952,0.0
345012.02908761695,3827225.878295721,129.32267352429398,92.72969883544104,-32208.819624283457,-55.12041405843539,-7117.368497520529,-1088.1128670618343,0.0
350012.02908761695,3827225.878295721,101.12561182124227,3473.4813704965104,-30754.249964531504,658.57433713387,-6816.095113613015,-1040.8540218148592,0.0
355012.02908761695,3827225.878295721,-537.5663010033653,6520.137340524255,-27771.64440253872,1305.07227705949,-6230.072719446962,-958.6854192791812,0.0
360012.02908761695,3827225.878295721,-1660.1694037851464,8872.217561541036,-23521.50083439837,1819.775830356979,-5406.453691593771,-847.5645866395929,0.0
365012.02908761695,3827225.878295721,-3040.7240511773366,10284.556237455625,-18437.447862845736,2157.8936632745863,-4420.650252298774,-716.1561985623288,0.0
370012.02908761695,3827225.878295721,-4412.071410003648,10675.194742728663,-13036.676424255926,2301.894168951724,-3362.2695820804247,-574.4813934196324,0.0
375012.02908761695,3827225.878295721,-5532.455995865732,10126.380760059472,-7815.976154689022,2261.9831018965856,-2319.0042292313847,-432.4675091475771,0.0
380012.02908761695,3827225.878295721,-6236.503714528586,8843.477300706507,-3167.0797576845075,2070.2618249598863,-1363.115208722021,-298.7010049200489,0.0
385012.02908761695,3827225.878295721,-6456.437976748593,7092.019856711623,667.3891312714826,1771.2598023661617,-543.5689439921349,-179.59030261614078,0.0
390012.02908761695,3827225.878295721,-6213.846782372239,5136.50963550499,3595.0888402870373,1412.1164320772614,115.52478728346182,-79.02231244361067,0.0
395012.02908761695,3827225.878295721,-5592.765515636859,3197.1873515904745,5644.649092091366,1034.916778661079,611.544671772798,1.5243682850013875,0.0
400012.02908761695,3827225.878295721,-4707.489610008571,1429.7945023978218,6923.362505142207,672.2781032159625,957.3550179811344,62.53969643587117,0.0
405012.02908761695,3827225.878295721,-3675.1686696774,-75.38085297966097,7576.350360753378,346.0240960027372,1174.8304706889094,105.88494497865152,0.0
410012.02908761695,3827225.878295721,-2597.760833208492,-1282.6614499114796,7755.223963812234,68.06567331920377,1289.344460289808,134.19094415084015,0.0
415012.02908761695,3827225.878295721,-1553.43832197317,-2195.548658608553,7598.354092415475,-157.55207839474767,1325.8428152041868,150.3549891101323,0.0
420012.02908761695,3827225.878295721,-595.1545077397057,-2841.667536733873,7221.214635454173,-332.28454837359726,1306.5128566364874,157.1815895669293,0.0
425012.02908761695,3827225.878295721,246.4906462536862,-3260.605120560372,6713.86019761099,-460.9356406352588,1249.735364208187,157.16646616960307,0.0
430012.02908761695,3827225.878295721,958.4941027799148,-3495.3354656415595,6142.630396317558,-549.9640285332084,1169.9113897982274,152.3974799220312,0.0
285012.02908761695,3832225.878295721,-8237.67155498122,-4901.543061685671,-1690.2037056534375,-1724.1189443455369,-894.1303984677614,-251.23885867561765,0.0
290012.02908761695,3832225.878295721,-8959.256509871922,-6188.071178917906,-3125.3914667057315,-2020.4696915144489,-1278.0680116241244,-321.1689392299685,0.0
295012.02908761695,3832225.878295721,-9533.390575939153,-7596.337009486909,-5018.474511668101,-2328.921119207501,-1761.5796316514873,-405.3742477631849,0.0
300012.02908761695,3832225.878295721,-9879.364316481178,-9064.297412311436,-7446.3947032144415,-2632.4561455253515,-2356.597528828288,-504.6606594949328,0.0
305012.02908761695,3832225.878295721,-9910.435280465914,-10490.845279066976,-10467.404696507716,-2906.3936262708407,-3069.5101208955466,-618.7459932632291,0.0
310012.02908761695,3832225.878295721,-9546.192369572702,-11729.834385176084,-14099.422566490392,-3118.027274389699,-3896.853336128888,-745.6987567017183,0.0
315012.02908761695,3832225.878295721,-8731.621880413946,-12590.878089423128,-18291.8978760888,-3227.871821212292,-4820.205886192601,-881.3740285003315,0.0
320012.02908761695,3832225.878295721,-7461.71845189332,-12852.20728551255,-22894.53289839236,-3193.357066267962,-5801.167344877382,-1019.0008910011392,0.0
325012.02908761695,3832225.878295721,-5807.095303569176,-12290.751795951195,-27630.76475301481,-2975.575627335484,-6778.064724834075,-1149.1557035960532,0.0
330012.02908761695,3832225.878295721,-3931.585346966775,-10731.418585453548,-32088.853206143176,-2548.8758452631,-7666.643875875238,-1260.3532523300555,0.0
335012.02908761695,3832225.878295721,-2089.412443833206,-8110.21432043405,-35746.342885889135,-1911.704711479884,-8367.033265680364,-1340.3925451082468,0.0
340012.02908761695,3832225.878295721,-590.5137036652832,-4534.924011405231,-38040.0905107888,-1095.4641545738723,-8778.086490397758,-1378.3400894598622,0.0
345012.02908761695,3832225.878295721,268.29615923735247,-317.11860558415765,-38480.288018495085,-167.16356176023538,-8817.586144601355,-1366.7231700542636,0.0
350012.02908761695,3832225.878295721,291.5953543224288,4051.466493995887,-36783.98661999417,777.5451844578008,-8443.422211557165,-1303.2795443367047,0.0
355012.02908761695,3832225.878295721,-539.3367178615607,7989.124595492062,-32981.86654873807,1631.2390694424985,-7668.510407754947,-1191.6727817549984,0.0
360012.02908761695,3832225.878295721,-2041.3576330060016,10961.262083765225,-27448.204081738768,2297.366009626927,-6562.933641976,-1040.9435687898374,0.0
365012.02908761695,3832225.878295721,-3873.9371454767424,12615.423513304137,-20829.11878597808,2711.187173188948,-5241.054494026192,-863.9154559439414,0.0
370012.02908761695,3832225.878295721,-5638.801327441933,12859.784711466616,-13890.165508923805,2851.714592805221,-3837.496000162042,-675.0686910514396,0.0
375012.02908761695,3832225.878295721,-6991.931180501112,11856.431532329902,-7341.973944944026,2741.130692548445,-2480.2026233736688,-488.39652728310847,0.0
380012.02908761695,3832225.878295721,-7722.4085051531165,9942.314228814965,-1707.8566686997535,2433.4860176910097,-1269.1671571023032,-315.64786341989344,0.0
385012.02908761695,3832225.878295721,-7775.236154123915,7519.777241636327,2731.5307137670275,1998.13900521994,-265.8081865740762,-165.19906717322314,0.0
390012.02908761695,3832225.878295721,-7224.740690347949,4960.447433323932,5920.260395412032,1503.9679585757526,506.793867590183,-41.661049730466495,0.0
395012.02908761695,3832225.878295721,-6222.699714870924,2547.2811688333254,7965.16616081952,1008.3573155659498,1056.138648107264,53.832359130263946,0.0
400012.02908761695,3832225.878295721,-4945.736807110568,456.9189100035988,9062.89026200572,552.0965502662544,1409.464126326927,122.86105012917008,0.0
405012.02908761695,3832225.878295721,-3556.75990796852,-1229.4159996497683,9438.504068853455,159.18483800085744,1603.41143730204,168.75460492546412,0.0
410012.02908761695,3832225.878295721,-2184.280278972172,-2501.471730072414,9304.658548886911,-160.3835068990001,1676.1534596811443,195.67487112397143,0.0
415012.02908761695,3832225.878295721,-916.5263846966776,-3393.55236441892,8840.46758752412,-406.68457783845264,1662.4728142563515,207.898431256806,0.0
420012.02908761695,3832225.878295721,195.13739085521985,-3962.464916705332,8184.8794503733825,-586.0359712339284,1591.3767935828569,209.3474828646773,0.0
425012.02908761695,3832225.878295721,1128.5015928674927,-4271.9159332046165,7438.707914832885,-707.9078458443641,1485.4958328163475,203.348082513169,0.0
430012.02908761695,3832225.878295721,1881.936374694832,-4382.95946058246,6670.7198825778605,-782.7439427645536,1361.5311668026277,192.55601048547013,0.0
435012.02908761695,3832225.878295721,2466.7958095768126,-4349.0877764740935,5924.821558597088,-820.6049374924945,1231.1904018350651,178.98826834734936,0.0
280012.02908761695,3837225.878295721,-8006.1410606603395,-3323.026153518588,287.75548800636386,-1520.2958733612463,-454.21884284250814,-195.4269927655073,0.0
285012.02908761695,3837225.878295721,-9074.86156386755,-4580.729349644264,-677.9078363305412,-1851.8960244607747,-763.0894681715091,-260.17799472158333,0.0
290012.02908761695,3837225.878295721,-10103.289651531612,-6064.3930402780925,-2061.1483280882444,-2223.1180871826523,-1174.487639036329,-341.4390639493171,0.0
295012.02908761695,3837225.878295721,-11010.595459018865,-7757.370377158696,-3975.018024642925,-2624.6181156835405,-1710.4109462956044,-441.6734751891416,0.0
300012.02908761695,3837225.878295721,-11692.823919855156,-9607.435387398742,-6539.192549460311,-3038.5734989144767,-2391.9989288480183,-562.7337644953031,0.0
305012.02908761695,3837225.878295721,-12027.510332747415,-11511.918136915569,-9864.050362294634,-3436.1942047935413,-3235.5436875560176,-705.186684723386,0.0
