x,y,s1,s2,s3,s4,s5,s6,aftershock
572594.4395779636,2523102.128414412,-504.4827499133379,51873.05186187112,93459.54907965928,7091.06895994514,14199.303195315944,-1255.0046855647884,0.0
577594.4395779636,2523102.128414412,-5485.847331841729,48304.836746542685,106943.49278844932,6379.165655709288,15537.04976062196,-1565.5939251393493,0.0
582594.4395779636,2523102.128414412,-10270.635644512682,42880.38749944211,119487.99693356176,5454.897140723536,16684.31060657246,-1884.6939111444285,0.0
587594.4395779636,2523102.128414412,-14536.258142457677,35715.035046245306,130477.21411585032,4347.594587394033,17584.235964780743,-2198.890493645965,0.0
592594.4395779636,2523102.128414412,-17985.571798103923,27052.46783451648,139351.2767625501,3099.5419428918776,18192.08218727399,-2493.844617427325,0.0
597594.4395779636,2523102.128414412,-20376.036316962487,17247.122399116353,145654.472402803,1762.5032291608118,18479.23384212533,-2755.419014205392,0.0
602594.4395779636,2523102.128414412,-21542.20830217993,6735.4453452875205,149072.86298131102,393.216973493194,18435.450560112888,-2970.835208879193,0.0
607594.4395779636,2523102.128414412,-21409.57671847376,-3999.9669873743896,149457.8353189953,-951.4485846114048,18069.06095744947,-3129.765926632164,0.0
612594.4395779636,2523102.128414412,-19999.096237687347,-14469.257525060588,146834.4121699769,-2218.986030665071,17405.258963889337,-3225.2283804724457,1.0
617594.4395779636,2523102.128414412,-17422.56243411633,-24213.4046036588,141394.21207673426,-3364.8346861654486,16482.914173187928,-3254.1772514160766,1.0
622594.4395779636,2523102.128414412,-13869.670608096034,-32838.08922457244,133474.5386073472,-4354.769259680492,15350.53235674054,-3217.7020553233974,0.0
627594.4395779636,2523102.128414412,-9588.187849665472,-40040.179252078495,123525.91221891904,-5166.028132528068,14061.936437106408,-3120.785888720969,0.0
632594.4395779636,2523102.128414412,-4859.493598256151,-45624.43547946354,112071.7437654788,-5787.330007887349,12672.21000393074,-2971.664546233193,0.0
637594.4395779636,2523102.128414412,27.654779284599755,-49508.99008590528,99664.64267959083,-6217.992861093035,11234.188485043996,-2780.879797270597,0.0
642594.4395779636,2523102.128414412,4801.954833691339,-51719.74856162897,86844.26287042807,-6466.434087026617,9795.73173840507,-2560.178392774917,0.0
647594.4395779636,2523102.128414412,9230.080591586127,-52375.23118932919,74101.15175873938,-6548.273817510054,8397.792985227676,-2321.429946605668,0.0
652594.4395779636,2523102.128414412,13130.902170225849,-51664.7543960075,61849.892070262336,-6484.285805439075,7073.317272074962,-2075.6794844641727,0.0
657594.4395779636,2523102.128414412,16382.411536128157,-49823.2817613357,50413.119256777725,-6298.3463367700415,5846.844992184751,-1832.4587115997413,0.0
662594.4395779636,2523102.128414412,18921.710112545465,-47106.43432735351,40016.396834233776,-6015.55802260183,4734.7501704537535,-1599.369105435149,0.0
667594.4395779636,2523102.128414412,20739.247663181424,-43768.39699373988,30792.42677526168,-5660.644202572649,3745.953062212865,-1381.94276116249,0.0
672594.4395779636,2523102.128414412,21869.13652109137,-40044.573404684124,22792.166940312727,-5256.684897727528,2882.958424469577,-1183.7271505121978,0.0
677594.4395779636,2523102.128414412,22377.524087107493,-36139.82577120433,16000.142420818222,-4824.229052564632,2143.0802786754,-1006.5249956192532,0.0
682594.4395779636,2523102.128414412,22350.759054873688,-32222.15824126461,10351.332927612952,-4380.763379990174,1519.7126683882,-850.7249940441214,0.0
507594.4395779636,2528102.128414412,15651.901863334528,14723.961244001364,-9283.988718833582,3209.9634962674254,203.9401828693353,114.19366671499522,0.0
512594.4395779636,2528102.128414412,17379.36275993561,17762.27854657479,-8131.764405977933,3730.521844819486,525.7692656570249,106.01582560359309,0.0
517594.4395779636,2528102.128414412,19060.332171067508,21278.860788561884,-6331.901870334036,4303.043374960937,947.6259738119284,87.0534405043695,0.0
522594.4395779636,2528102.128414412,20600.03456428656,25284.85161761685,-3705.006890694128,4920.618428875997,1488.5254052888165,52.87599448458409,0.0
527594.4395779636,2528102.128414412,21878.33471012001,29759.997792385875,-48.07323104156264,5570.929253554799,2167.483967976744,-1.9998611881090147,0.0
532594.4395779636,2528102.128414412,22751.778561088944,34639.498642287705,4856.787090216512,6235.173269828752,3001.7515058937643,-84.06057901838457,0.0
537594.4395779636,2528102.128414412,23060.329494827783,39800.41560051531,11226.68197515953,6887.344863049219,4004.438262725189,-200.56814874300773,0.0
542594.4395779636,2528102.128414412,22640.10388794243,45050.07189162872,19254.157596650883,7494.166253646457,5181.626537373686,-359.09181122107424,0.0
547594.4395779636,2528102.128414412,21342.584125405847,50120.01649225492,29075.518477610945,8015.979682144882,6529.238422525356,-566.7665325438393,0.0
552594.4395779636,2528102.128414412,19059.24605285625,54669.62773755352,40733.57867412092,8408.827511716705,8030.094518976385,-829.2971380961797,0.0
557594.4395779636,2528102.128414412,15748.450423442204,58303.03339053664,54140.04531646237,8627.792587468835,9651.762793397991,-1149.8011614954196,0.0
562594.4395779636,2528102.128414412,11459.345044039432,60600.92680597567,69045.17172176644,8631.410552039648,11345.81952534084,-1527.6673669822867,0.0
567594.4395779636,2528102.128414412,6346.440598916915,61165.352001095394,85023.47446433133,8386.690954809123,13049.064070343487,-1957.6519342829445,0.0
572594.4395779636,2528102.128414412,669.305496395261,59671.343040970765,101482.75698435564,7874.035995339721,14686.962297843434,-2429.4256010561057,0.0
577594.4395779636,2528102.128414412,-5225.139875087976,55916.088964868366,117699.24580231046,7091.208670965631,16179.212765896278,-2927.729917242079,0.0
582594.4395779636,2528102.128414412,-10935.82609758218,49855.681808041285,132875.54280516575,6055.5320120736405,17446.879127515873,-3433.1579974213023,0.0
587594.4395779636,2528102.128414412,-16050.3011871951,41622.16537308037,146212.54403037435,4803.72744207356,18420.148082950745,-3923.481995335428,0.0
592594.4395779636,2528102.128414412,-20189.132571964165,31518.295173730185,156983.59934560725,3389.202028040479,19045.475984125893,-4375.354928677632,0.0
597594.4395779636,2528102.128414412,-23044.80844138925,19992.367715672768,164600.20477416305,1877.1115773081144,19290.948536038188,-4766.203084548973,0.0
602594.4395779636,2528102.128414412,-24410.49599607521,7598.497857379197,168661.55651040986,338.0175718789235,19148.92684446897,-5076.123195451793,0.0
607594.4395779636,2528102.128414412,-24196.846223810488,-5051.544125374345,168984.4987848786,-1158.7737533388847,18635.685889537628,-5289.615199501048,0.0
612594.4395779636,2528102.128414412,-22436.72358853281,-17339.492481878624,165612.78958685944,-2551.1023334105967,17788.33047246959,-5396.970652830205,0.0
617594.4395779636,2528102.128414412,-19278.48748274295,-28690.26611826905,158806.54530407392,-3788.3153926814816,16659.822506499015,-5395.129749931333,0.0
622594.4395779636,2528102.128414412,-14968.69602895276,-38615.9681683344,149013.27231852416,-4833.758183625288,15313.110683679068,-5287.867077333192,0.0
627594.4395779636,2528102.128414412,-9825.820201687658,-46750.249479809645,136823.65412663444,-5665.501028308455,13815.32083118765,-5085.245830468984,0.0
632594.4395779636,2528102.128414412,-4207.671795774141,-52869.3809476117,122916.58198458256,-6275.63264075492,12232.634709632764,-4802.39991013792,0.0
637594.4395779636,2528102.128414412,1523.5333463470804,-56898.01112203799,107999.9038858342,-6668.579133246086,10626.2512485993,-4457.837847766238,0.0
642594.4395779636,2528102.128414412,7033.897826573686,-58899.50246768074,92753.8579992159,-6858.815378133917,9049.483279639504,-4071.548643893359,0.0
647594.4395779636,2528102.128414412,12044.26202900398,-59053.38311621255,77783.7009359296,-6868.322072002488,7545.999969432595,-3663.172306873867,0.0
652594.4395779636,2528102.128414412,16347.38257596943,-57624.050322687326,63586.082166251785,-6723.994163806952,6149.044477192906,-3250.499104462399,0.0
657594.4395779636,2528102.128414412,19814.871369890167,-54925.91420031135,50531.14266915948,-6455.21224199596,4881.511572851793,-2848.413489928781,0.0
662594.4395779636,2528102.128414412,22394.58236127437,-51289.82424837936,38859.74570145208,-6091.700688835357,3756.680624211385,-2468.350005172674,0.0
667594.4395779636,2528102.128414412,24100.576153884595,-47034.62955791009,28693.168610747947,-5661.787170561953,2779.43283454045,-2118.1997405172656,0.0
672594.4395779636,2528102.128414412,24998.427174236145,-42446.10648776552,20051.402072839497,-5191.108356308833,1947.7533552922364,-1802.5802363524208,0.0
677594.4395779636,2528102.128414412,25188.7610373548,-37763.987606761526,12875.962217039918,-4701.775780464164,1254.3462347117747,-1523.3337995971397,0.0
682594.4395779636,2528102.128414412,24791.40463655257,-33176.46345414791,7053.5518003927655,-4211.963030976473,688.214354472874,-1280.1377337025767,0.0
687594.4395779636,2528102.128414412,23931.86320542336,-28820.75979491336,2437.8154244217208,-3735.852629468131,236.0899631938661,-1071.1282856512562,0.0
692594.4395779636,2528102.128414412,22730.953105828223,-24787.892422585828,-1132.492389084544,-3283.8525141735013,-116.35299382428616,-893.4618435851505,0.0
502594.4395779636,2533102.128414412,13872.791630978289,11030.493353520542,-12353.94406571439,2573.2753489670263,-415.3875482036178,49.253060760727216,0.0
507594.4395779636,2533102.128414412,15850.80602960193,13670.903393283194,-12082.608772438396,3057.975273494782,-230.28358148681968,31.611584423512635,0.0
512594.4395779636,2533102.128414412,17922.66211339294,16836.4145890433,-11337.416038105905,3609.123776704984,35.86988892780698,1.5384835674305553,0.0
517594.4395779636,2533102.128414412,20019.386670091368,20585.092849290108,-9944.623489010395,4226.392013717527,403.89894903843367,-46.090973109070255,0.0
522594.4395779636,2533102.128414412,22040.82676552647,24957.563360888995,-7690.922876836141,4904.878970318971,896.9340789757631,-117.88443149700504,0.0
527594.4395779636,2533102.128414412,23851.512157700123,29962.793589770696,-4324.023286168242,5633.465544347597,1539.2383520734077,-222.0718580900336,0.0
532594.4395779636,2533102.128414412,25279.90051327128,35560.10811239118,440.47189882611167,6393.178987309959,2354.2377994592025,-368.4764706850029,0.0
537594.4395779636,2533102.128414412,26123.427260609285,41638.67321277256,6902.860266714083,7155.8727794403485,3361.6433490112627,-568.209693385321,0.0
542594.4395779636,2533102.128414412,26161.916907729155,47997.46571564762,15351.11605511529,7883.650882160266,4573.721236970148,-832.9744983402918,0.0
547594.4395779636,2533102.128414412,25181.11867800148,54330.681376433495,26019.38293872364,8529.50799547835,5990.996549380297,-1173.8997272555184,0.0
552594.4395779636,2533102.128414412,23006.075484519995,60225.24545595998,39035.111448292206,9039.603789474584,7597.974483520562,-1599.9136685114215,0.0
557594.4395779636,2533102.128414412,19540.656517167325,65177.24754658282,54361.38774017768,9357.36319180186,9359.718637237653,-2115.8015436678247,0.0
562594.4395779636,2533102.128414412,14805.620568866076,68631.67086320436,71746.06195840887,9429.235203317496,11220.260420301483,-2720.2469761108946,0.0
567594.4395779636,2533102.128414412,8964.817773129567,70044.15993769467,90692.28245686449,9211.50063918637,13103.679657251125,-3404.2729152305974,0.0
572594.4395779636,2533102.128414412,2329.5610146326994,68956.13016871791,110463.76701130702,8677.136770469337,14918.380095304508,-4150.490413232232,0.0
577594.4395779636,2533102.128414412,-4663.986001127052,65068.12974650998,130130.946565704,7821.500712510264,16564.47687771968,-4933.431761600795,0.0
582594.4395779636,2533102.128414412,-11501.710189727944,58294.710178746886,148653.19335898463,6665.593172944646,17943.58923072333,-5721.002913385009,0.0
587594.4395779636,2533102.128414412,-17652.61395302069,48788.73671179401,164982.1733353163,5255.946304073113,18969.64083342801,-6476.854047684182,0.0
592594.4395779636,2533102.128414412,-22630.715632748128,36931.97566765842,178166.83100798304,3660.7597386040734,19578.84944400533,-7163.329534595056,0.0
597594.4395779636,2533102.128414412,-26046.635363235164,23297.46674466577,187442.9369333177,1962.7567735998168,19736.959635618223,-7744.62917525753,0.0
602594.4395779636,2533102.128414412,-27643.268173042896,8593.678135284668,192297.6060030709,250.05253419941369,19442.322265046216,-8189.8885009173955,0.0
607594.4395779636,2533102.128414412,-27314.916731282432,-6400.054869738009,192505.82738165263,-1393.1573384625565,18724.347499672185,-8475.907765231883,0.0
612594.4395779636,2533102.128414412,-25111.571417777657,-20900.16318263528,188140.18220128043,-2894.3728723609984,17638.03956823959,-8589.281657433303,0.0
617594.4395779636,2533102.128414412,-21229.585409878448,-34182.9524181062,179555.20542343362,-4197.89980177114,16256.090562514264,-8527.639394836913,0.0
622594.4395779636,2533102.128414412,-15989.310044965763,-45641.90802950717,167348.1331301048,-5267.0387855783765,14660.308601007171,-8299.758428005964,0.0
627594.4395779636,2533102.128414412,-9800.683506836142,-54832.70994154943,152298.73516153533,-6083.771824241225,12933.800432659516,-7924.441399846656,0.0
632594.4395779636,2533102.128414412,-3119.865677496956,-61500.60346696479,135294.1471851112,-6646.741768793978,11154.75586856878,-7428.305642367717,0.0
637594.4395779636,2533102.128414412,3597.6269478379454,-65586.26341619837,117247.61542538046,-6968.283950095589,9392.067717863474,-6842.813602746326,0.0
642594.4395779636,2533102.128414412,9940.575697545248,-67210.12195491599,99021.7322348138,-7071.119266721357,7702.69597977756,-6201.036838787612,0.0
647594.4395779636,2533102.128414412,15576.208058455411,-66638.65593215349,81365.75886127262,-6985.03451090522,6130.458822327414,-5534.667340267858,0.0
652594.4395779636,2533102.128414412,20270.88227783152,-64239.40797630896,64873.566666656494,-6743.80461397927,4706.004830487587,-4871.634713080745,0.0
657594.4395779636,2533102.128414412,23896.060946419893,-60432.34535733117,49964.55150288865,-6382.44926528317,3447.640320809425,-4234.574598211552,0.0
662594.4395779636,2533102.128414412,26421.24208105717,-55644.74716612201,36885.73009603771,-5934.9671827388665,2362.820284776557,-3640.1511277657487,0.0
667594.4395779636,2533102.128414412,27897.289208711776,-50274.76084483821,25730.48121999917,-5432.583999564121,1450.0180343365837,-3099.143975849802,0.0
672594.4395779636,2533102.128414412,28434.53523868716,-44666.33615129316,16467.71966798444,-4902.566131239326,700.786345688628,-2617.083827982646,0.0
677594.4395779636,2533102.128414412,28179.73363236357,-39095.81342072261,8975.44776186992,-4367.553160687417,101.79135466278456,-2195.219267978748,0.0
682594.4395779636,2533102.128414412,27295.173812108704,-33768.72210682501,3073.551817872114,-3845.3670051014656,-363.3172220717608,-1831.601220028504,0.0
